date,price,form,interface,speed,gig,sgig,brand,supplier,comment
2021-02-28,279.00,"3.5""",SATA,"RPM:  5400",6000,0.046,WD,CPL,"WD WD60EFZX Red Plus 6TB 3.5' NAS HDD SATA3 5400RPM 64MB "
2021-04-11,229.00,"3.5""",SATA,SATA,6000,0.038,WD,CPL,"WD WD60EZAZ 6TB BLUE 256MB 3.5"" SATA Hard Drive"
2021-03-14,235.00,"3.5""",SATA,SATA,6000,0.039,WD,CPL,"WD WD60EZAZ 6TB BLUE 256MB 3.5"" SATA Hard Drive"
2021-02-21,245.00,"3.5""",SATA,SATA,6000,0.041,WD,CPL,"WD WD60EZAZ 6TB BLUE 256MB 3.5"" SATA Hard Drive"
2019-10-30,249.00,"3.5""",SATA,SATA,6000,0.042,WD,CPL,"WD WD60EZAZ 6TB BLUE 256MB 3.5"" SATA Hard Drive"
2020-02-23,255.00,"3.5""",SATA,SATA,6000,0.043,WD,CPL,"WD WD60EZAZ 6TB BLUE 256MB 3.5"" SATA Hard Drive"
2020-03-08,258.00,"3.5""",SATA,SATA,6000,0.043,WD,CPL,"WD WD60EZAZ 6TB BLUE 256MB 3.5"" SATA Hard Drive"
2020-03-29,259.00,"3.5""",SATA,SATA,6000,0.043,WD,CPL,"WD WD60EZAZ 6TB BLUE 256MB 3.5"" SATA Hard Drive"
2020-05-10,269.00,"3.5""",SATA,SATA,6000,0.045,WD,CPL,"WD WD60EZAZ 6TB BLUE 256MB 3.5"" SATA Hard Drive"
2020-04-05,274.00,"3.5""",SATA,SATA,6000,0.046,WD,CPL,"WD WD60EZAZ 6TB BLUE 256MB 3.5"" SATA Hard Drive"
2020-05-17,275.00,"3.5""",SATA,SATA,6000,0.046,WD,CPL,"WD WD60EZAZ 6TB BLUE 256MB 3.5"" SATA Hard Drive"
2020-04-12,279.00,"3.5""",SATA,SATA,6000,0.046,WD,CPL,"WD WD60EZAZ 6TB BLUE 256MB 3.5"" SATA Hard Drive"
2020-11-29,249.00,"3.5""",SATA?,?,6000,0.042,WD,CPL,"WD WD60PURZ 6TB Purple Internal 3.5"" Desktop Hard Drive"
2020-09-27,254.00,"3.5""",SATA?,?,6000,0.042,WD,CPL,"WD WD60PURZ 6TB Purple Internal 3.5"" Desktop Hard Drive"
2021-04-18,255.00,"3.5""",SATA?,?,6000,0.043,WD,CPL,"WD WD60PURZ 6TB Purple Internal 3.5"" Desktop Hard Drive"
2020-09-20,266.00,"3.5""",SATA?,?,6000,0.044,WD,CPL,"WD WD60PURZ 6TB Purple Internal 3.5"" Desktop Hard Drive"
2020-01-26,268.00,"3.5""",SATA?,?,6000,0.045,WD,CPL,"WD WD60PURZ 6TB Purple Internal 3.5"" Desktop Hard Drive"
2019-10-30,269.00,"3.5""",SATA?,?,6000,0.045,WD,CPL,"WD WD60PURZ 6TB Purple Internal 3.5"" Desktop Hard Drive"
2020-03-15,279.00,"3.5""",SATA?,?,6000,0.046,WD,CPL,"WD WD60PURZ 6TB Purple Internal 3.5"" Desktop Hard Drive"
2020-09-06,290.00,"3.5""",SATA?,?,6000,0.048,WD,CPL,"WD WD60PURZ 6TB Purple Internal 3.5"" Desktop Hard Drive"
2020-08-30,293.00,"3.5""",SATA?,?,6000,0.049,WD,CPL,"WD WD60PURZ 6TB Purple Internal 3.5"" Desktop Hard Drive"
2020-03-22,299.00,"3.5""",SATA?,?,6000,0.050,WD,CPL,"WD WD60PURZ 6TB Purple Internal 3.5"" Desktop Hard Drive"
2020-04-05,308.00,"3.5""",SATA?,?,6000,0.051,WD,CPL,"WD WD60PURZ 6TB Purple Internal 3.5"" Desktop Hard Drive"
2020-04-12,309.00,"3.5""",SATA?,?,6000,0.051,WD,CPL,"WD WD60PURZ 6TB Purple Internal 3.5"" Desktop Hard Drive"
2020-04-19,318.00,"3.5""",SATA?,?,6000,0.053,WD,CPL,"WD WD60PURZ 6TB Purple Internal 3.5"" Desktop Hard Drive"
2021-03-14,254.00,"3.5""",SATA,"RPM:  5400",6000,0.042,WD,CPL,"WD WD62PURZ Purple 6TB 3.5' Surveillance HDD 5400RPM 128MB SATA3 6Gb/"
2021-02-28,269.00,"3.5""",SATA,"RPM:  5400",6000,0.045,WD,CPL,"WD WD62PURZ Purple 6TB 3.5' Surveillance HDD 5400RPM 128MB SATA3 6Gb/"
2021-03-21,405.00,"3.5""",SATA,"RPM:  7200",8000,0.051,WD,CPL,"WD WD8001FZBX Black 8TB 3.5' HDD SATA 6gb/s 7200RPM 256MB Cache CMR Tech for Hi-Res Video Games 5yrs Wty"
2021-03-14,409.00,"3.5""",SATA,"RPM:  7200",8000,0.051,WD,CPL,"WD WD8001FZBX Black 8TB 3.5' HDD SATA 6gb/s 7200RPM 256MB Cache CMR Tech for Hi-Res Video Games 5yrs Wty"
2021-06-13,433.00,"3.5""",SATA,"RPM:  7200",8000,0.054,WD,CPL,"WD WD8001FZBX Black 8TB 3.5' HDD SATA 6gb/s 7200RPM 256MB Cache CMR Tech for Hi-Res Video Games 5yrs Wty"
2020-11-08,439.00,"3.5""",SATA,"RPM:  7200",8000,0.055,WD,CPL,"WD WD8001FZBX Black 8TB 3.5' HDD SATA 6gb/s 7200RPM 256MB Cache CMR Tech for Hi-Res Video Games 5yrs Wty"
2021-07-04,444.00,"3.5""",SATA,"RPM:  7200",8000,0.056,WD,CPL,"WD WD8001FZBX Black 8TB 3.5' HDD SATA 6gb/s 7200RPM 256MB Cache CMR Tech for Hi-Res Video Games 5yrs Wty"
2021-02-28,447.50,"3.5""",SATA,"RPM:  7200",8000,0.056,WD,CPL,"WD WD8001FZBX Black 8TB 3.5' HDD SATA 6gb/s 7200RPM 256MB Cache CMR Tech for Hi-Res Video Games 5yrs Wty"
2021-01-10,449.00,"3.5""",SATA,"RPM:  7200",8000,0.056,WD,CPL,"WD WD8001FZBX Black 8TB 3.5' HDD SATA 6gb/s 7200RPM 256MB Cache CMR Tech for Hi-Res Video Games 5yrs Wty"
2021-03-14,389.00,"3.5""",SATA?,"RPM:  7200",8000,0.049,WD,CPL,"WD WD8003FFBX 8TB RED PRO 3.5"" NAS 7200 RPM HDD"
2021-02-28,395.00,"3.5""",SATA?,"RPM:  7200",8000,0.049,WD,CPL,"WD WD8003FFBX 8TB RED PRO 3.5"" NAS 7200 RPM HDD"
2021-02-14,399.00,"3.5""",SATA?,"RPM:  7200",8000,0.050,WD,CPL,"WD WD8003FFBX 8TB RED PRO 3.5"" NAS 7200 RPM HDD"
2020-11-29,418.00,"3.5""",SATA?,"RPM:  7200",8000,0.052,WD,CPL,"WD WD8003FFBX 8TB RED PRO 3.5"" NAS 7200 RPM HDD"
2020-10-18,419.00,"3.5""",SATA?,"RPM:  7200",8000,0.052,WD,CPL,"WD WD8003FFBX 8TB RED PRO 3.5"" NAS 7200 RPM HDD"
2020-10-04,429.00,"3.5""",SATA?,"RPM:  7200",8000,0.054,WD,CPL,"WD WD8003FFBX 8TB RED PRO 3.5"" NAS 7200 RPM HDD"
2019-11-01,438.00,"3.5""",SATA?,"RPM:  7200",8000,0.055,WD,CPL,"WD WD8003FFBX 8TB RED PRO 3.5"" NAS 7200 RPM HDD"
2019-10-30,439.00,"3.5""",SATA?,"RPM:  7200",8000,0.055,WD,CPL,"WD WD8003FFBX 8TB RED PRO 3.5"" NAS 7200 RPM HDD"
2020-06-21,445.00,"3.5""",SATA?,"RPM:  7200",8000,0.056,WD,CPL,"WD WD8003FFBX 8TB RED PRO 3.5"" NAS 7200 RPM HDD"
2020-04-19,448.00,"3.5""",SATA?,"RPM:  7200",8000,0.056,WD,CPL,"WD WD8003FFBX 8TB RED PRO 3.5"" NAS 7200 RPM HDD"
2020-04-05,449.00,"3.5""",SATA?,"RPM:  7200",8000,0.056,WD,CPL,"WD WD8003FFBX 8TB RED PRO 3.5"" NAS 7200 RPM HDD"
2020-06-28,459.00,"3.5""",SATA?,"RPM:  7200",8000,0.057,WD,CPL,"WD WD8003FFBX 8TB RED PRO 3.5"" NAS 7200 RPM HDD"
2020-05-03,469.00,"3.5""",SATA?,"RPM:  7200",8000,0.059,WD,CPL,"WD WD8003FFBX 8TB RED PRO 3.5"" NAS 7200 RPM HDD"
2021-04-18,379.00,"3.5""",SATA?,"RPM:  7200",8000,0.047,WD,CPL,"WD WD8003FFBX 8TB RED Pro 3.5"" NAS 7200 RPM Hard Drive"
2021-04-11,389.00,"3.5""",SATA?,"RPM:  7200",8000,0.049,WD,CPL,"WD WD8003FFBX 8TB RED Pro 3.5"" NAS 7200 RPM Hard Drive"
2021-05-02,399.00,"3.5""",SATA?,"RPM:  7200",8000,0.050,WD,CPL,"WD WD8003FFBX 8TB RED Pro 3.5"" NAS 7200 RPM Hard Drive"
2021-06-06,429.00,"3.5""",SATA?,"RPM:  7200",8000,0.054,WD,CPL,"WD WD8003FFBX 8TB RED Pro 3.5"" NAS 7200 RPM Hard Drive"
2019-10-30,459.00,?,?,?,8000,0.057,WD,CPL,"WD WD8003FRYZ 8TB Gold Enterprise-Class Hard Drive"
2020-10-04,539.00,"3.5""",SATA,"RPM:  7200",8000,0.067,WD,CPL,"WD WD8004FRYZ Gold 8TB 7200 RPM 3.5"" SATA Enterprise Hard Drive"
2021-03-14,309.00,"3.5""",SATA?,"RPM:  5400",8000,0.039,WD,CPL,"WD WD80EFAX Red 3.5"" 8TB 256MB 5400RPM NAS HDD"
2021-02-28,326.00,"3.5""",SATA?,"RPM:  5400",8000,0.041,WD,CPL,"WD WD80EFAX Red 3.5"" 8TB 256MB 5400RPM NAS HDD"
2020-11-29,335.00,"3.5""",SATA?,"RPM:  5400",8000,0.042,WD,CPL,"WD WD80EFAX Red 3.5"" 8TB 256MB 5400RPM NAS HDD"
2020-10-18,338.00,"3.5""",SATA?,"RPM:  5400",8000,0.042,WD,CPL,"WD WD80EFAX Red 3.5"" 8TB 256MB 5400RPM NAS HDD"
2020-10-04,339.00,"3.5""",SATA?,"RPM:  5400",8000,0.042,WD,CPL,"WD WD80EFAX Red 3.5"" 8TB 256MB 5400RPM NAS HDD"
2020-09-20,345.00,"3.5""",SATA?,"RPM:  5400",8000,0.043,WD,CPL,"WD WD80EFAX Red 3.5"" 8TB 256MB 5400RPM NAS HDD"
2019-10-30,348.00,"3.5""",SATA?,"RPM:  5400",8000,0.043,WD,CPL,"WD WD80EFAX Red 3.5"" 8TB 256MB 5400RPM NAS HDD"
2019-11-10,349.00,"3.5""",SATA?,"RPM:  5400",8000,0.044,WD,CPL,"WD WD80EFAX Red 3.5"" 8TB 256MB 5400RPM NAS HDD"
2019-12-22,354.00,"3.5""",SATA?,"RPM:  5400",8000,0.044,WD,CPL,"WD WD80EFAX Red 3.5"" 8TB 256MB 5400RPM NAS HDD"
2020-09-13,359.00,"3.5""",SATA?,"RPM:  5400",8000,0.045,WD,CPL,"WD WD80EFAX Red 3.5"" 8TB 256MB 5400RPM NAS HDD"
2020-03-08,365.00,"3.5""",SATA?,"RPM:  5400",8000,0.046,WD,CPL,"WD WD80EFAX Red 3.5"" 8TB 256MB 5400RPM NAS HDD"
2020-03-22,368.00,"3.5""",SATA?,"RPM:  5400",8000,0.046,WD,CPL,"WD WD80EFAX Red 3.5"" 8TB 256MB 5400RPM NAS HDD"
2020-12-27,369.00,"3.5""",SATA?,"RPM:  5400",8000,0.046,WD,CPL,"WD WD80EFAX Red 3.5"" 8TB 256MB 5400RPM NAS HDD"
2020-08-09,379.00,"3.5""",SATA?,"RPM:  5400",8000,0.047,WD,CPL,"WD WD80EFAX Red 3.5"" 8TB 256MB 5400RPM NAS HDD"
2020-06-28,389.00,"3.5""",SATA?,"RPM:  5400",8000,0.049,WD,CPL,"WD WD80EFAX Red 3.5"" 8TB 256MB 5400RPM NAS HDD"
2020-05-24,398.00,"3.5""",SATA?,"RPM:  5400",8000,0.050,WD,CPL,"WD WD80EFAX Red 3.5"" 8TB 256MB 5400RPM NAS HDD"
2020-04-05,409.00,"3.5""",SATA?,"RPM:  5400",8000,0.051,WD,CPL,"WD WD80EFAX Red 3.5"" 8TB 256MB 5400RPM NAS HDD"
2020-04-19,419.00,"3.5""",SATA?,"RPM:  5400",8000,0.052,WD,CPL,"WD WD80EFAX Red 3.5"" 8TB 256MB 5400RPM NAS HDD"
2021-04-11,309.00,"3.5""",SATA?,"RPM:  5400",8000,0.039,WD,CPL,"WD WD80EFAX Red 3.5"" 8TB 256MB 5400RPM NAS Hard Drive"
2021-03-28,309.00,"3.5""",SATA,"RPM:  7200",8000,0.039,WD,CPL,"WD WD80EFBX Red Plus 8TB 3.5' NAS HDD SATA3 7200RPM 256MB"
2021-03-21,319.00,"3.5""",SATA,"RPM:  7200",8000,0.040,WD,CPL,"WD WD80EFBX Red Plus 8TB 3.5' NAS HDD SATA3 7200RPM 256MB"
2021-03-14,329.00,"3.5""",SATA,"RPM:  7200",8000,0.041,WD,CPL,"WD WD80EFBX Red Plus 8TB 3.5' NAS HDD SATA3 7200RPM 256MB"
2021-05-30,335.00,"3.5""",SATA,"RPM:  7200",8000,0.042,WD,CPL,"WD WD80EFBX Red Plus 8TB 3.5' NAS HDD SATA3 7200RPM 256MB"
2021-02-28,339.00,"3.5""",SATA,"RPM:  7200",8000,0.042,WD,CPL,"WD WD80EFBX Red Plus 8TB 3.5' NAS HDD SATA3 7200RPM 256MB"
2021-05-23,349.00,"3.5""",SATA,"RPM:  7200",8000,0.044,WD,CPL,"WD WD80EFBX Red Plus 8TB 3.5' NAS HDD SATA3 7200RPM 256MB"
2019-10-30,348.00,"3.5""",SATA,SATA,8000,0.043,WD,CPL,"WD WD81PURZ 8TB 3.5"" Purple SATA Surveillance Hard Drive"
2021-03-28,319.00,"3.5""",SATA,SATA3,8000,0.040,WD,CPL,"WD WD82PURZ Purple 8TB Surveillance 3.5' IntelliPower SATA3 HDD"
2021-03-21,323.00,"3.5""",SATA,SATA3,8000,0.040,WD,CPL,"WD WD82PURZ Purple 8TB Surveillance 3.5' IntelliPower SATA3 HDD"
2021-02-28,341.00,"3.5""",SATA,SATA3,8000,0.043,WD,CPL,"WD WD82PURZ Purple 8TB Surveillance 3.5' IntelliPower SATA3 HDD"
2020-12-20,349.00,"3.5""",SATA,SATA3,8000,0.044,WD,CPL,"WD WD82PURZ Purple 8TB Surveillance 3.5' IntelliPower SATA3 HDD"
2021-05-30,351.00,"3.5""",SATA,SATA3,8000,0.044,WD,CPL,"WD WD82PURZ Purple 8TB Surveillance 3.5' IntelliPower SATA3 HDD"
2020-09-20,353.00,"3.5""",SATA,SATA3,8000,0.044,WD,CPL,"WD WD82PURZ Purple 8TB Surveillance 3.5' IntelliPower SATA3 HDD"
2021-06-13,355.00,"3.5""",SATA,SATA3,8000,0.044,WD,CPL,"WD WD82PURZ Purple 8TB Surveillance 3.5' IntelliPower SATA3 HDD"
2020-09-13,359.00,"3.5""",SATA,SATA3,8000,0.045,WD,CPL,"WD WD82PURZ Purple 8TB Surveillance 3.5' IntelliPower SATA3 HDD"
2019-12-01,368.00,"3.5""",SATA,SATA3,8000,0.046,WD,CPL,"WD WD82PURZ Purple 8TB Surveillance 3.5' IntelliPower SATA3 HDD"
2019-10-30,379.00,"3.5""",SATA,SATA3,8000,0.047,WD,CPL,"WD WD82PURZ Purple 8TB Surveillance 3.5' IntelliPower SATA3 HDD"
2020-05-10,385.00,"3.5""",SATA,SATA3,8000,0.048,WD,CPL,"WD WD82PURZ Purple 8TB Surveillance 3.5' IntelliPower SATA3 HDD"
2020-03-15,389.00,"3.5""",SATA,SATA3,8000,0.049,WD,CPL,"WD WD82PURZ Purple 8TB Surveillance 3.5' IntelliPower SATA3 HDD"
2020-04-19,444.00,"3.5""",SATA,SATA3,8000,0.056,WD,CPL,"WD WD82PURZ Purple 8TB Surveillance 3.5' IntelliPower SATA3 HDD"
2020-03-29,449.00,"3.5""",SATA,SATA3,8000,0.056,WD,CPL,"WD WD82PURZ Purple 8TB Surveillance 3.5' IntelliPower SATA3 HDD"
2021-03-21,107.00,?,?,?,2000,0.053,WD,CPL,"WD WDBA2D0020BBL-WESN My Passport 2TB For Mac Portable Hard Drive"
2020-02-09,119.00,?,?,?,2000,0.059,WD,CPL,"WD WDBA2D0020BBL-WESN My Passport 2TB For Mac Portable Hard Drive"
2020-12-27,124.00,?,?,?,2000,0.062,WD,CPL,"WD WDBA2D0020BBL-WESN My Passport 2TB For Mac Portable Hard Drive"
2020-11-15,125.00,?,?,?,2000,0.062,WD,CPL,"WD WDBA2D0020BBL-WESN My Passport 2TB For Mac Portable Hard Drive"
2020-05-03,129.00,?,?,?,2000,0.065,WD,CPL,"WD WDBA2D0020BBL-WESN My Passport 2TB For Mac Portable Hard Drive"
2019-11-07,139.00,?,?,?,2000,0.070,WD,CPL,"WD WDBA2D0020BBL-WESN My Passport 2TB For Mac Portable Hard Drive"
2021-03-14,99.00,?,?,?,2000,0.050,WD,CPL,"WD WDBA2D0020BBL-WESN My Passport 2TB For Mac Portable Hard Drive"
2021-05-02,149.00,?,?,?,4000,0.037,WD,CPL,"WD WDBA2F0040BBL-WESN My Passport 4TB For Mac Portable Hard Drive"
2021-02-21,150.00,?,?,?,4000,0.037,WD,CPL,"WD WDBA2F0040BBL-WESN My Passport 4TB For Mac Portable Hard Drive"
2021-03-21,159.00,?,?,?,4000,0.040,WD,CPL,"WD WDBA2F0040BBL-WESN My Passport 4TB For Mac Portable Hard Drive"
2021-02-07,197.00,?,?,?,4000,0.049,WD,CPL,"WD WDBA2F0040BBL-WESN My Passport 4TB For Mac Portable Hard Drive"
2021-01-17,199.00,?,?,?,4000,0.050,WD,CPL,"WD WDBA2F0040BBL-WESN My Passport 4TB For Mac Portable Hard Drive"
2020-11-15,201.00,?,?,?,4000,0.050,WD,CPL,"WD WDBA2F0040BBL-WESN My Passport 4TB For Mac Portable Hard Drive"
2019-11-07,209.00,?,?,?,4000,0.052,WD,CPL,"WD WDBA2F0040BBL-WESN My Passport 4TB For Mac Portable Hard Drive"
2020-04-19,228.00,?,?,?,4000,0.057,WD,CPL,"WD WDBA2F0040BBL-WESN My Passport 4TB For Mac Portable Hard Drive"
2021-05-02,176.00,?,?,?,5000,0.035,WD,CPL,"WD WDBA2F0050BBL-WESN My Passport 5TB For Mac Portable Hard Drive"
2021-03-28,180.00,?,?,?,5000,0.036,WD,CPL,"WD WDBA2F0050BBL-WESN My Passport 5TB For Mac Portable Hard Drive"
2021-04-18,189.00,?,?,?,5000,0.038,WD,CPL,"WD WDBA2F0050BBL-WESN My Passport 5TB For Mac Portable Hard Drive"
2020-02-16,219.00,?,?,?,5000,0.044,WD,CPL,"WD WDBA2F0050BBL-WESN My Passport 5TB For Mac Portable Hard Drive"
2021-02-07,224.00,?,?,?,5000,0.045,WD,CPL,"WD WDBA2F0050BBL-WESN My Passport 5TB For Mac Portable Hard Drive"
2020-02-09,225.00,?,?,?,5000,0.045,WD,CPL,"WD WDBA2F0050BBL-WESN My Passport 5TB For Mac Portable Hard Drive"
2020-12-27,227.00,?,?,?,5000,0.045,WD,CPL,"WD WDBA2F0050BBL-WESN My Passport 5TB For Mac Portable Hard Drive"
2020-11-15,228.00,?,?,?,5000,0.046,WD,CPL,"WD WDBA2F0050BBL-WESN My Passport 5TB For Mac Portable Hard Drive"
2020-07-05,235.00,?,?,?,5000,0.047,WD,CPL,"WD WDBA2F0050BBL-WESN My Passport 5TB For Mac Portable Hard Drive"
2020-04-19,238.00,?,?,?,5000,0.048,WD,CPL,"WD WDBA2F0050BBL-WESN My Passport 5TB For Mac Portable Hard Drive"
2020-03-15,239.00,?,?,?,5000,0.048,WD,CPL,"WD WDBA2F0050BBL-WESN My Passport 5TB For Mac Portable Hard Drive"
2019-11-07,249.00,?,?,?,5000,0.050,WD,CPL,"WD WDBA2F0050BBL-WESN My Passport 5TB For Mac Portable Hard Drive"
2021-06-27,109.00,?,?,?,2000,0.054,WD,CPL,"WD WDBA2W0020BBK-WESN 2TB Black P10 Game Drive"
2020-12-27,115.00,?,?,?,2000,0.058,WD,CPL,"WD WDBA2W0020BBK-WESN 2TB Black P10 Game Drive"
2020-08-16,122.00,?,?,?,2000,0.061,WD,CPL,"WD WDBA2W0020BBK-WESN 2TB Black P10 Game Drive"
2020-07-26,123.00,?,?,?,2000,0.061,WD,CPL,"WD WDBA2W0020BBK-WESN 2TB Black P10 Game Drive"
2020-07-12,126.00,?,?,?,2000,0.063,WD,CPL,"WD WDBA2W0020BBK-WESN 2TB Black P10 Game Drive"
2020-06-14,129.00,?,?,?,2000,0.065,WD,CPL,"WD WDBA2W0020BBK-WESN 2TB Black P10 Game Drive"
2020-06-21,131.00,?,?,?,2000,0.066,WD,CPL,"WD WDBA2W0020BBK-WESN 2TB Black P10 Game Drive"
2020-03-08,132.00,?,?,?,2000,0.066,WD,CPL,"WD WDBA2W0020BBK-WESN 2TB Black P10 Game Drive"
2020-03-29,133.00,?,?,?,2000,0.067,WD,CPL,"WD WDBA2W0020BBK-WESN 2TB Black P10 Game Drive"
2020-01-19,138.00,?,?,?,2000,0.069,WD,CPL,"WD WDBA2W0020BBK-WESN 2TB Black P10 Game Drive"
2020-04-26,142.00,?,?,?,2000,0.071,WD,CPL,"WD WDBA2W0020BBK-WESN 2TB Black P10 Game Drive"
2020-04-19,145.00,?,?,?,2000,0.072,WD,CPL,"WD WDBA2W0020BBK-WESN 2TB Black P10 Game Drive"
2020-05-03,167.00,?,?,?,2000,0.084,WD,CPL,"WD WDBA2W0020BBK-WESN 2TB Black P10 Game Drive"
2020-10-25,187.00,?,?,?,4000,0.047,WD,CPL,"WD WDBA3A0040BBK-WESN 4TB Black P10 Game Drive"
2020-10-11,189.00,?,?,?,4000,0.047,WD,CPL,"WD WDBA3A0040BBK-WESN 4TB Black P10 Game Drive"
2020-10-18,195.00,?,?,?,4000,0.049,WD,CPL,"WD WDBA3A0040BBK-WESN 4TB Black P10 Game Drive"
2020-09-20,199.00,?,?,?,4000,0.050,WD,CPL,"WD WDBA3A0040BBK-WESN 4TB Black P10 Game Drive"
2020-08-30,202.00,?,?,?,4000,0.051,WD,CPL,"WD WDBA3A0040BBK-WESN 4TB Black P10 Game Drive"
2020-04-05,208.00,?,?,?,4000,0.052,WD,CPL,"WD WDBA3A0040BBK-WESN 4TB Black P10 Game Drive"
2020-01-19,209.00,?,?,?,4000,0.052,WD,CPL,"WD WDBA3A0040BBK-WESN 4TB Black P10 Game Drive"
2020-05-31,211.00,?,?,?,4000,0.053,WD,CPL,"WD WDBA3A0040BBK-WESN 4TB Black P10 Game Drive"
2020-05-24,214.00,?,?,?,4000,0.053,WD,CPL,"WD WDBA3A0040BBK-WESN 4TB Black P10 Game Drive"
2020-05-03,216.00,?,?,?,4000,0.054,WD,CPL,"WD WDBA3A0040BBK-WESN 4TB Black P10 Game Drive"
2020-05-17,217.00,?,?,?,4000,0.054,WD,CPL,"WD WDBA3A0040BBK-WESN 4TB Black P10 Game Drive"
2020-05-10,218.00,?,?,?,4000,0.054,WD,CPL,"WD WDBA3A0040BBK-WESN 4TB Black P10 Game Drive"
2020-04-26,220.00,?,?,?,4000,0.055,WD,CPL,"WD WDBA3A0040BBK-WESN 4TB Black P10 Game Drive"
2020-06-14,235.00,?,?,?,4000,0.059,WD,CPL,"WD WDBA3A0040BBK-WESN 4TB Black P10 Game Drive"
2021-06-27,218.00,?,?,?,5000,0.044,WD,CPL,"WD WDBA3A0050BBK-WESN 5TB Black P10 Game Drive"
2020-01-19,229.00,?,?,?,5000,0.046,WD,CPL,"WD WDBA3A0050BBK-WESN 5TB Black P10 Game Drive"
2021-06-20,234.80,?,?,?,5000,0.047,WD,CPL,"WD WDBA3A0050BBK-WESN 5TB Black P10 Game Drive"
2021-01-24,235.00,?,?,?,5000,0.047,WD,CPL,"WD WDBA3A0050BBK-WESN 5TB Black P10 Game Drive"
2020-11-15,239.00,?,?,?,5000,0.048,WD,CPL,"WD WDBA3A0050BBK-WESN 5TB Black P10 Game Drive"
2020-03-22,249.00,?,?,?,5000,0.050,WD,CPL,"WD WDBA3A0050BBK-WESN 5TB Black P10 Game Drive"
2021-05-09,334.00,?,?,?,?,?,WD,CPL,"WD WDBA3P0080HBK-SESN Black D10 Game Drive"
2021-04-25,349.00,?,?,?,?,?,WD,CPL,"WD WDBA3P0080HBK-SESN Black D10 Game Drive"
2020-09-13,354.00,?,?,?,?,?,WD,CPL,"WD WDBA3P0080HBK-SESN Black D10 Game Drive"
2019-12-15,359.00,?,?,?,?,?,WD,CPL,"WD WDBA3P0080HBK-SESN Black D10 Game Drive"
2020-03-22,362.00,?,?,?,?,?,WD,CPL,"WD WDBA3P0080HBK-SESN Black D10 Game Drive"
2020-03-29,363.00,?,?,?,?,?,WD,CPL,"WD WDBA3P0080HBK-SESN Black D10 Game Drive"
2020-09-06,369.00,?,?,?,?,?,WD,CPL,"WD WDBA3P0080HBK-SESN Black D10 Game Drive"
2020-04-26,377.00,?,?,?,?,?,WD,CPL,"WD WDBA3P0080HBK-SESN Black D10 Game Drive"
2020-05-17,395.00,?,?,?,?,?,WD,CPL,"WD WDBA3P0080HBK-SESN Black D10 Game Drive"
2019-12-15,459.00,?,?,?,1000,0.459,WD,CPL,"WD WDBA3S0010BBK-WESN Black P50 Game Drive SSD 1TB USB 3.2"
2020-03-08,479.00,?,?,?,1000,0.479,WD,CPL,"WD WDBA3S0010BBK-WESN Black P50 Game Drive SSD 1TB USB 3.2"
2020-04-26,519.00,?,?,?,1000,0.519,WD,CPL,"WD WDBA3S0010BBK-WESN Black P50 Game Drive SSD 1TB USB 3.2"
2020-04-12,558.00,?,?,?,1000,0.558,WD,CPL,"WD WDBA3S0010BBK-WESN Black P50 Game Drive SSD 1TB USB 3.2"
2019-12-15,809.00,?,?,?,2000,0.405,WD,CPL,"WD WDBA3S0020BBK-WESN Black P50 Game Drive SSD 2TB USB 3.2"
2021-06-13,229.00,?,?,?,500,0.458,WD,CPL,"WD WDBA3S5000ABK-WESN Black P50 Game Drive SSD 500GB USB3.2"
2019-12-15,289.00,?,?,?,500,0.578,WD,CPL,"WD WDBA3S5000ABK-WESN Black P50 Game Drive SSD 500GB USB3.2"
2020-08-02,299.00,?,?,?,500,0.598,WD,CPL,"WD WDBA3S5000ABK-WESN Black P50 Game Drive SSD 500GB USB3.2"
2020-04-12,349.00,?,?,?,500,0.698,WD,CPL,"WD WDBA3S5000ABK-WESN Black P50 Game Drive SSD 500GB USB3.2"
2021-05-09,503.00,?,?,?,12000,0.042,WD,CPL,"WD WDBA5E0120HBK-SESN Black 12TB D10 Game Drive for Xbox One"
2020-03-08,525.00,?,?,?,12000,0.044,WD,CPL,"WD WDBA5E0120HBK-SESN Black 12TB D10 Game Drive for Xbox One"
2020-03-29,526.00,?,?,?,12000,0.044,WD,CPL,"WD WDBA5E0120HBK-SESN Black 12TB D10 Game Drive for Xbox One"
2021-05-30,529.00,?,?,?,12000,0.044,WD,CPL,"WD WDBA5E0120HBK-SESN Black 12TB D10 Game Drive for Xbox One"
2020-09-13,533.00,?,?,?,12000,0.044,WD,CPL,"WD WDBA5E0120HBK-SESN Black 12TB D10 Game Drive for Xbox One"
2020-02-09,539.00,?,?,?,12000,0.045,WD,CPL,"WD WDBA5E0120HBK-SESN Black 12TB D10 Game Drive for Xbox One"
2020-04-26,546.00,?,?,?,12000,0.045,WD,CPL,"WD WDBA5E0120HBK-SESN Black 12TB D10 Game Drive for Xbox One"
2021-06-13,547.00,?,?,?,12000,0.046,WD,CPL,"WD WDBA5E0120HBK-SESN Black 12TB D10 Game Drive for Xbox One"
2020-09-06,569.00,?,?,?,12000,0.047,WD,CPL,"WD WDBA5E0120HBK-SESN Black 12TB D10 Game Drive for Xbox One"
